PlantaPorteria_num,ClaveTransportista_num,EmpresaTransportista_num,IdentificacionChofer_num,NumeroProveedor_num,UsuarioPermisoCirculacionIngreso_num,UsuarioEgreso_num,UsuarioPesadaEntrada_num,UsuarioControla_num,UsuarioInsAuditoria_num,UsuarioInspeccion_num,UsuarioDescarga_num,UsuarioPesadaSalida_num
1,85,80,358,2,47,49,2,26,1,8,8,2
1,48,23,965,71,42,40,2,17,1,19,19,2
1,87,139,1623,8,35,40,2,17,1,19,19,2
1,87,139,328,8,47,36,2,17,6,5,5,2
1,122,72,1770,3,23,14,2,19,1,5,5,2
1,86,34,687,20,13,14,2,17,1,5,5,2
1,140,97,1334,111,23,14,2,17,1,22,22,2
1,63,107,837,20,13,44,2,17,1,8,8,2
1,9,35,120,12,35,36,2,23,6,5,5,2
1,67,83,604,22,47,34,2,26,1,8,8,2
1,48,23,965,102,23,40,2,17,1,5,5,2
1,9,35,913,20,23,44,2,17,1,5,5,2
1,86,34,360,20,35,36,2,17,1,5,5,2
1,63,107,917,51,42,36,2,23,1,19,19,2
1,86,34,384,20,13,14,2,26,9,8,8,2
1,18,114,1260,19,35,36,2,17,1,22,22,2
1,86,34,360,20,47,14,2,17,1,8,8,2
1,86,34,384,20,47,14,2,17,1,8,8,2
1,144,80,604,57,47,36,2,17,19,19,19,2
1,63,107,918,20,23,40,2,19,1,19,19,2
1,63,107,951,1,23,24,2,26,1,19,19,2
1,86,34,360,20,39,40,2,23,1,5,5,2
1,59,54,84,18,39,49,2,26,1,8,8,2
1,89,98,683,2,35,40,2,17,1,19,19,2
1,63,107,545,20,35,40,2,17,1,5,5,2
1,63,107,614,1,47,24,2,26,1,19,19,2
1,63,107,911,1,13,14,2,26,1,8,8,2
1,144,80,1414,57,39,24,2,19,1,8,8,2
1,59,54,84,18,39,24,2,19,1,8,8,2
1,31,2,1041,24,35,36,2,26,1,8,8,2
1,59,54,282,18,35,24,2,26,1,8,8,2
1,9,35,913,20,35,24,2,23,1,19,19,2
1,87,139,310,8,23,24,2,19,1,19,19,2
1,63,107,837,20,35,36,2,17,1,8,8,2
1,86,34,90,20,23,24,2,23,1,5,5,2
1,86,34,313,20,23,24,2,26,1,19,19,2
1,86,34,313,20,42,44,2,23,1,8,8,2
1,144,80,1271,19,23,40,2,17,1,8,8,2
1,87,139,888,8,35,36,2,17,1,5,5,2
1,48,23,965,102,35,36,2,17,1,5,5,2
1,86,34,505,20,23,14,2,19,1,19,19,2
1,85,80,895,2,35,14,2,18,1,8,8,2
1,9,35,589,20,39,36,2,19,1,8,8,2
1,63,107,911,1,35,24,2,17,1,5,5,2
1,85,80,1767,4,47,44,6,17,1,5,5,2
1,59,54,121,8,42,40,2,17,1,8,8,2
1,63,107,931,1,47,36,2,26,1,8,8,2
1,59,54,84,18,39,40,2,27,1,19,19,2
1,86,34,285,20,35,36,2,17,1,5,5,2
1,86,34,687,20,35,36,2,17,1,5,5,2
1,86,34,360,20,23,14,2,19,1,19,19,2
1,86,34,384,20,23,49,2,19,1,19,19,2
1,86,34,508,20,23,14,2,19,1,8,8,2
1,144,80,1501,4,35,36,2,17,6,5,5,2
1,73,39,299,1,47,34,2,26,1,8,8,2
1,41,1,403,34,35,24,2,17,1,19,19,2
1,63,107,911,1,13,40,2,17,1,5,5,2
1,9,35,505,20,23,24,2,17,1,5,5,2
1,86,34,687,20,13,14,2,17,1,5,5,2
1,9,35,505,20,13,14,2,17,1,5,5,2
1,87,139,1155,8,39,40,2,19,1,8,8,2
1,86,34,204,20,39,36,2,19,1,19,19,2
1,18,114,1271,19,23,24,2,26,1,19,19,2
1,87,139,1885,8,35,24,2,23,1,19,19,2
1,63,107,951,1,23,36,2,19,1,19,19,2
1,86,34,360,20,35,36,2,23,1,5,5,2
1,87,139,844,8,35,40,2,17,1,19,19,2
1,125,38,1445,49,35,49,2,17,1,8,8,2
1,59,54,121,8,35,49,2,17,1,8,8,2
1,89,98,831,2,13,36,2,26,1,5,5,2
1,86,34,313,20,23,24,2,19,1,19,19,2
1,122,72,1783,3,23,14,2,19,1,5,5,2
1,86,34,52,20,13,14,2,17,1,5,5,2
1,63,107,1001,20,23,14,2,26,1,5,5,2
1,63,107,911,1,39,24,2,26,1,8,8,2
1,88,76,1462,2,39,24,2,19,1,8,8,2
1,63,107,918,20,39,24,2,19,1,8,8,2
1,86,34,508,20,39,24,2,19,9,8,8,2
1,59,54,84,18,35,36,2,17,1,5,5,2
1,144,80,739,57,35,14,2,17,1,19,19,2
1,87,139,889,8,35,24,2,17,1,19,19,2
1,142,87,661,100,35,24,2,18,1,19,19,2
1,122,72,1773,3,35,14,2,18,1,8,8,2
1,59,54,912,18,39,24,2,19,1,19,19,2
1,140,97,1236,111,35,24,2,18,1,19,19,2
1,86,34,486,20,23,24,2,19,1,5,5,2
1,63,107,917,20,42,36,2,26,1,8,8,2
1,86,34,504,20,35,36,2,23,1,5,5,2
1,63,107,544,51,42,40,2,17,1,5,5,2
1,89,98,133,2,39,24,2,23,1,5,5,2
1,48,23,507,71,23,40,2,17,1,19,19,2
1,67,83,455,57,47,49,2,26,9,8,8,2
1,63,107,951,1,35,36,2,17,1,5,5,2
1,144,80,1497,4,42,40,14,17,19,19,19,2
1,86,34,763,20,47,14,2,26,1,8,8,2
1,85,80,358,2,13,36,2,26,1,5,5,2
1,125,38,1445,49,23,14,2,19,9,8,8,2
1,89,98,1038,2,35,24,2,18,1,19,19,2
1,13,50,272,8,35,49,2,18,6,19,19,2
1,87,139,1623,8,35,24,2,18,1,19,19,2
1,86,34,90,20,35,36,2,23,6,5,5,2
1,63,107,544,51,39,40,2,23,1,8,8,2
1,87,139,374,8,35,40,2,17,1,19,19,2
1,86,34,763,20,39,40,2,23,1,19,19,2
1,122,72,1787,3,35,40,2,17,1,19,19,2
1,48,23,965,102,39,40,2,27,1,19,19,2
1,85,80,895,2,39,36,2,27,1,5,5,2
1,87,139,1685,8,13,14,2,26,1,8,8,2
1,87,139,1647,8,23,36,2,19,1,19,19,2
1,63,107,918,1,23,36,2,26,1,19,19,2
1,73,39,299,6,42,49,2,23,1,8,8,2
1,63,107,807,20,39,40,2,23,1,8,8,2
1,86,34,90,20,39,40,2,23,1,8,8,2
1,86,34,384,20,47,49,2,26,1,8,8,2
1,67,83,610,57,47,36,2,26,1,5,5,2
1,122,72,1783,3,47,14,2,26,1,8,8,2
1,63,107,544,51,23,36,2,19,1,19,19,2
1,87,139,954,8,13,40,2,17,1,8,8,2
1,59,54,748,18,23,14,2,26,1,5,5,2
1,86,34,406,20,23,14,2,26,1,5,5,2
1,18,114,1271,19,42,36,2,26,1,8,8,2
1,18,114,1752,19,39,24,2,19,1,8,8,2
1,86,34,504,20,35,24,2,23,1,19,19,2
1,86,34,505,20,13,44,2,17,1,5,5,2
1,59,54,282,18,39,49,2,23,1,8,8,2
1,89,98,880,2,39,49,2,23,1,19,19,2
1,85,80,1419,49,39,49,2,23,1,19,19,2
1,122,72,1782,3,39,49,2,27,1,8,8,2
1,86,34,932,20,13,49,2,26,1,8,8,2
1,63,107,868,1,45,24,2,17,6,19,19,2
1,4,67,934,100,39,14,2,17,1,8,8,2
1,89,98,297,2,39,36,2,17,1,8,8,2
1,86,34,508,20,23,14,2,19,1,8,8,2
1,86,34,486,20,35,24,2,18,1,19,19,2
1,144,80,1511,4,35,36,2,18,19,19,19,2
1,86,34,505,20,35,36,2,26,1,19,19,2
1,86,34,313,20,23,24,2,26,19,5,5,2
1,86,34,52,20,13,14,2,17,1,5,5,2
1,63,107,544,51,35,36,2,17,1,8,8,2
1,63,107,614,1,35,24,2,23,1,5,5,2
1,86,34,932,20,23,36,2,26,1,5,5,2
1,85,80,664,8,47,49,2,26,9,8,8,2
1,28,95,404,21,47,36,2,26,1,5,5,2
1,63,107,918,20,47,36,2,26,1,5,5,2
1,63,107,758,1,39,40,2,23,1,19,19,2
1,18,114,1350,19,42,44,2,23,1,5,5,2
1,63,107,931,1,47,24,2,26,1,19,19,2
1,87,139,664,8,35,36,2,17,1,5,5,2
1,86,34,406,20,23,14,2,19,1,8,8,2
1,63,107,614,1,23,36,2,19,1,8,8,2
1,87,139,310,8,13,24,2,17,19,19,19,2
1,89,98,133,2,35,40,2,18,1,19,19,2
1,122,72,1774,3,35,36,2,26,1,19,19,2
1,89,98,683,2,42,24,2,26,1,19,19,2
1,86,34,204,20,23,24,2,23,1,19,19,2
1,63,107,730,51,23,24,2,23,1,19,19,2
1,125,38,1445,49,23,36,2,19,1,8,8,2
1,63,107,758,1,23,36,2,26,1,5,5,2
1,63,107,730,51,35,36,2,17,1,5,5,2
1,86,34,313,20,47,34,2,26,1,8,8,2
1,18,114,1188,19,13,36,2,26,1,8,8,2
1,59,54,748,18,42,49,2,18,1,8,8,2
1,63,107,758,1,23,24,2,18,1,19,19,2
1,63,107,911,1,47,24,2,17,1,19,19,2
1,28,95,135,21,13,24,2,17,1,19,19,2
1,63,107,1001,20,35,36,2,26,1,8,8,2
1,48,23,507,102,47,36,2,17,1,5,5,2
1,63,107,868,1,23,14,2,26,1,19,19,2
1,144,80,928,22,47,24,2,26,1,5,5,2
1,59,54,282,18,13,44,2,17,1,5,5,2
1,87,139,967,8,13,44,2,17,1,5,5,2
1,63,107,807,20,47,49,2,26,9,8,8,2
1,86,34,319,20,47,49,2,26,1,8,8,2
1,63,107,868,51,39,40,2,23,19,19,19,2
1,59,54,282,18,39,49,2,23,1,8,8,2
1,63,107,951,1,23,36,2,19,1,5,5,2
1,87,139,1623,8,42,40,2,19,1,8,8,2
1,13,50,681,6,42,36,2,26,1,8,8,2
1,142,87,661,100,35,36,2,26,1,8,8,2
1,9,35,589,20,23,24,2,19,1,19,19,2
1,28,95,189,21,35,36,2,17,1,8,8,2
1,18,114,1271,19,13,14,2,26,1,8,8,2
1,63,107,841,20,42,40,2,17,1,19,19,2
1,86,34,360,20,23,24,2,19,1,19,19,2
1,67,83,455,57,13,44,2,26,9,5,5,2
1,87,139,1685,8,13,36,2,26,1,5,5,2
1,86,34,360,20,47,49,2,17,1,8,8,2
1,86,34,313,20,35,24,2,18,1,19,19,2
1,63,107,911,1,39,40,2,19,1,8,8,2
1,89,98,831,2,39,24,2,19,1,8,8,2
1,87,139,844,8,35,24,2,26,1,19,19,2
1,86,34,763,20,35,36,2,26,1,8,8,2
1,89,98,133,6,35,36,2,17,1,5,5,2
1,144,80,1513,4,23,36,2,26,19,5,5,2
1,63,107,918,20,39,40,2,23,1,5,5,2
1,59,54,121,8,39,49,2,23,9,8,8,2
1,63,107,614,1,47,36,2,26,1,8,8,2
1,86,34,285,20,35,36,2,17,1,5,5,2
1,89,98,453,2,35,24,2,18,1,19,19,2
1,63,107,544,20,13,36,2,17,6,5,5,2
1,86,34,589,20,23,14,2,17,1,5,5,2
1,87,139,1647,8,42,40,2,19,9,8,8,2
1,48,23,507,71,39,40,2,19,1,8,8,2
1,86,34,313,20,35,36,2,26,1,8,8,2
1,86,34,508,20,35,36,2,26,1,8,8,2
1,86,34,90,20,35,36,2,26,1,8,8,2
1,18,114,1287,19,47,49,2,26,1,8,8,2
1,85,80,895,2,39,36,2,23,1,8,8,2
1,9,35,589,20,47,49,2,26,1,8,8,2
1,86,34,52,20,35,36,2,17,1,5,5,2
1,89,98,297,2,35,40,2,17,1,19,19,2
1,87,139,1623,8,35,14,2,17,1,8,8,2
1,13,50,272,8,23,14,2,19,1,8,8,2
1,63,107,868,1,13,24,2,26,1,8,8,2
1,86,34,52,20,13,14,2,17,1,5,5,2
1,4,67,930,100,35,24,2,26,1,19,19,2
1,63,107,868,1,33,24,2,26,1,5,5,2
1,86,34,360,20,39,40,2,19,1,19,19,2
1,86,34,932,20,35,36,2,17,1,8,8,2
1,86,34,313,20,23,24,2,23,1,5,5,2
1,63,107,951,1,23,36,2,26,19,5,5,2
1,87,139,1647,8,35,40,2,17,1,19,19,2
1,63,107,614,1,39,49,2,23,1,19,19,2
1,87,139,967,8,35,24,2,18,1,19,19,2
1,31,2,1041,24,35,36,2,18,1,19,19,2
1,87,139,871,8,35,24,2,18,1,19,19,2
1,86,34,313,20,35,36,2,26,1,19,19,2
1,85,80,1647,8,35,40,2,23,1,19,19,2
1,86,34,360,20,23,24,2,17,1,5,5,2
1,9,35,913,20,39,40,2,23,1,5,5,2
1,3,5,375,8,39,40,2,23,1,8,8,2
1,13,50,272,8,39,40,2,23,1,8,8,2
1,86,34,204,20,39,40,2,23,1,5,5,2
1,58,121,1375,41,39,36,2,23,1,5,5,2
1,89,98,1038,2,39,40,2,23,1,8,8,2
1,86,34,90,20,47,49,2,26,1,8,8,2
1,89,98,133,2,39,36,2,23,1,19,19,2
1,86,34,360,20,47,49,2,26,1,8,8,2
1,86,34,508,20,39,49,2,27,1,8,8,2
1,86,34,1007,20,47,49,2,26,1,8,8,2
1,87,139,328,8,13,36,2,26,1,5,5,2
1,144,80,1486,4,39,24,2,19,1,8,8,2
1,59,54,748,18,35,24,2,23,1,5,5,2
1,63,107,730,1,39,40,2,23,1,5,5,2
1,63,107,911,1,42,40,2,17,1,5,5,2
1,86,34,406,20,35,36,2,17,1,5,5,2
1,59,54,282,18,35,44,2,17,1,19,19,2
1,63,107,758,1,47,24,2,26,1,8,8,2
1,122,72,1782,3,47,14,2,26,1,8,8,2
1,85,80,680,65,35,36,2,17,1,5,5,2
1,63,107,545,20,35,24,2,17,1,19,19,2
1,86,34,52,20,39,36,2,17,1,5,5,2
1,87,139,844,8,35,49,2,18,1,8,8,2
1,86,34,285,20,35,36,2,18,19,19,19,2
1,63,107,758,1,23,24,2,19,1,5,5,2
1,89,98,831,2,13,36,2,17,1,19,19,2
1,144,80,1563,4,39,40,2,19,1,8,8,2
1,89,98,453,6,35,36,2,23,1,8,8,2
1,59,54,748,18,35,24,2,23,1,19,19,2
1,86,34,932,20,35,36,2,17,1,8,8,2
1,13,50,688,6,35,14,2,17,1,5,5,2
1,140,97,1336,111,42,40,2,23,1,8,8,2
1,140,97,1236,111,42,40,2,23,1,8,8,2
1,9,35,589,20,39,40,2,23,1,8,8,2
1,144,80,1465,4,35,40,2,17,6,19,19,2
1,63,107,730,1,39,40,2,23,1,19,19,2
1,86,34,573,20,35,36,2,17,1,5,5,2
1,80,7,1878,4,35,24,2,17,6,5,5,2
1,86,34,204,20,23,24,2,19,1,19,19,2
1,86,34,90,20,39,40,2,19,1,8,8,2
1,87,139,871,8,39,40,2,19,1,19,19,2
1,63,107,917,20,23,24,2,19,1,19,19,2
1,63,107,758,1,23,24,2,19,1,19,19,2
1,48,23,966,102,23,36,2,19,1,8,8,2
1,85,80,1674,100,13,36,2,17,9,8,8,2
1,86,34,360,20,35,36,2,17,1,5,5,2
1,63,107,917,20,35,24,2,23,1,5,5,2
1,144,80,1528,4,47,44,6,17,6,5,5,2
1,59,54,84,18,42,40,2,17,1,19,19,2
1,85,80,1419,49,39,49,2,27,1,8,8,2
1,63,107,918,20,39,49,2,27,1,8,8,2
1,89,98,683,2,35,14,2,17,1,8,8,2
1,86,34,589,20,13,14,2,17,6,5,5,2
1,86,34,285,20,23,14,2,17,1,5,5,2
1,87,139,1621,8,23,40,2,17,1,19,19,2
1,63,107,758,1,35,44,2,17,1,19,19,2
1,86,34,932,20,35,36,2,17,1,5,5,2
1,86,34,406,20,23,44,2,17,1,5,5,2
1,87,139,950,8,39,40,2,23,1,8,8,2
1,9,35,589,20,47,49,2,26,1,8,8,2
1,63,107,837,20,39,40,2,23,1,19,19,2
1,63,107,582,20,47,36,2,26,6,5,5,2
1,85,80,358,2,47,36,2,26,1,5,5,2
1,87,139,844,8,47,36,2,26,1,5,5,2
1,18,114,1287,19,23,49,2,19,1,8,8,2
1,59,54,748,18,35,14,2,17,1,19,19,2
1,144,80,1494,4,39,36,2,17,1,19,19,2
1,122,72,1542,3,35,24,2,17,1,19,19,2
1,122,72,371,3,13,36,2,26,1,5,5,2
1,85,80,1155,8,13,14,2,26,1,8,8,2
1,85,80,358,2,35,49,2,18,1,8,8,2
1,59,54,282,18,35,14,2,18,1,19,19,2
1,87,139,888,8,35,36,2,18,1,19,19,2
1,63,107,582,51,35,14,2,18,1,5,5,2
1,122,72,1770,3,23,24,2,26,1,19,19,2
1,28,95,404,21,47,36,2,26,1,5,5,2
1,86,34,508,20,13,14,2,26,1,8,8,2
1,122,72,1783,3,23,24,2,19,1,19,19,2
1,140,97,1334,111,13,14,2,17,1,5,5,2
1,59,54,748,18,39,24,2,19,1,8,8,2
1,86,34,384,20,39,40,2,19,1,8,8,2
1,86,34,508,20,23,24,2,26,1,8,8,2
1,13,50,688,1,23,14,2,26,1,5,5,2
1,144,80,1490,4,23,24,2,26,1,5,5,2
1,63,107,951,1,23,14,2,26,1,5,5,2
1,63,107,951,1,13,40,2,17,1,5,5,2
1,18,114,1752,19,23,24,2,26,1,8,8,2
1,144,80,375,8,23,24,2,19,1,19,19,2
1,63,107,868,51,35,36,2,23,1,5,5,2
1,87,139,844,8,47,14,2,26,1,5,5,2
1,48,23,507,71,39,40,2,23,6,8,8,2
1,63,107,868,51,47,49,2,26,9,8,8,2
1,63,107,614,1,47,36,2,17,1,19,19,2
1,86,34,573,20,35,36,2,18,1,19,19,2
1,63,107,868,1,13,14,2,17,1,5,5,2
1,89,98,133,2,39,40,2,19,1,5,5,2
1,18,114,1752,19,35,40,2,17,1,19,19,2
1,63,107,917,20,23,24,2,26,1,8,8,2
1,28,95,202,21,35,40,2,17,1,19,19,2
1,86,34,360,20,35,36,2,17,1,5,5,2
1,89,98,297,2,23,44,2,17,1,5,5,2
1,59,54,748,18,35,40,2,17,1,19,19,2
1,87,139,1623,8,35,40,2,17,6,5,5,2
1,63,107,1001,20,13,36,2,26,1,8,8,2
1,86,34,313,20,35,44,2,18,1,19,19,2
1,85,80,358,2,13,40,2,17,1,8,8,2
1,63,107,582,1,23,34,2,26,1,8,8,2
1,59,54,398,1,23,14,2,26,1,5,5,2
1,9,35,589,20,35,40,2,17,6,19,19,2
1,86,34,204,20,13,44,2,17,1,19,19,2
1,89,98,297,2,23,24,2,23,1,19,19,2
1,86,34,360,20,23,24,2,19,1,19,19,2
1,63,107,868,51,35,36,2,17,1,5,5,2
1,89,98,831,2,39,36,2,23,1,5,5,2
1,59,54,912,18,39,40,2,23,1,19,19,2
1,9,35,589,20,39,40,2,23,1,19,19,2
1,63,107,730,1,35,24,2,18,1,19,19,2
1,86,34,313,20,23,24,2,26,1,19,19,2
1,87,139,1621,8,39,40,2,19,9,8,8,2
1,144,80,1501,4,39,24,2,19,1,8,8,2
1,86,34,313,20,39,34,2,19,1,8,8,2
1,86,34,90,20,23,24,2,26,1,8,8,2
1,13,50,57,1,23,24,2,26,1,5,5,2
1,86,34,52,20,39,40,2,19,1,19,19,2
1,63,107,911,1,35,24,2,26,1,19,19,2
1,86,34,52,20,35,36,2,17,1,5,5,2
1,63,107,545,20,35,36,2,17,1,5,5,2
1,67,83,604,57,39,49,2,26,1,8,8,2
1,67,83,610,57,47,49,2,26,1,8,8,2
1,86,34,573,20,39,40,2,27,1,19,19,2
1,9,35,913,20,39,14,2,19,1,8,8,2
1,63,107,545,20,13,14,2,26,1,8,8,2
1,87,139,1623,8,35,24,2,26,1,19,19,2
1,89,98,1456,2,13,40,2,17,1,19,19,2
1,63,107,582,1,35,40,2,19,1,19,19,2
1,67,83,736,57,35,40,2,17,1,19,19,2
1,59,54,282,18,39,40,2,19,1,19,19,2
1,63,107,807,20,39,36,2,19,1,19,19,2
1,89,98,831,2,42,40,2,17,1,5,5,2
1,85,80,1155,8,47,49,2,26,1,8,8,2
1,86,34,763,20,39,49,2,27,1,19,19,2
1,86,34,360,20,47,49,2,26,1,8,8,2
1,86,34,384,20,47,49,2,26,1,8,8,2
1,86,34,932,20,47,49,2,26,1,8,8,2
1,59,54,912,18,23,14,2,19,1,8,8,2
1,67,83,736,57,13,36,2,18,1,5,5,2
1,89,98,831,2,23,36,2,19,9,19,19,2
1,86,34,313,20,39,40,2,19,1,8,8,2
1,89,98,683,2,39,40,2,19,1,19,19,2
1,87,139,888,8,39,40,2,19,1,19,19,2
1,85,80,1647,8,13,36,2,17,1,5,5,2
1,87,139,1623,8,39,24,2,19,1,8,8,2
1,86,34,1007,20,39,24,2,26,1,8,8,2
1,63,107,614,1,23,24,2,26,1,8,8,2
1,86,34,204,20,23,24,2,19,1,19,19,2
1,89,98,453,6,35,24,2,17,1,8,8,2
1,63,107,807,20,35,36,2,17,1,8,8,2
1,122,72,1770,3,23,24,2,26,1,19,19,2
1,144,80,1513,4,35,36,2,17,6,5,5,2
1,86,34,406,20,42,40,2,17,1,5,5,2
1,4,67,1394,4,42,40,2,23,1,8,8,2
1,89,98,1038,2,35,40,2,23,1,19,19,2
1,63,107,614,1,39,49,2,27,1,19,19,2
1,63,107,582,20,39,49,2,27,19,19,19,2
1,86,34,505,20,13,36,2,26,1,5,5,2
1,86,34,52,20,35,36,2,17,1,5,5,2
1,87,139,1647,8,35,14,2,17,1,8,8,2
1,122,72,1542,3,23,14,2,19,9,8,8,2
1,85,80,895,2,35,36,2,26,9,8,8,2
1,63,107,918,20,35,24,2,23,1,5,5,2
1,86,34,313,20,47,34,2,26,1,8,8,2
1,86,34,486,20,42,36,2,17,1,5,5,2
1,63,107,931,1,13,36,2,26,1,8,8,2
1,86,34,932,20,13,14,2,26,1,8,8,2
1,63,107,951,1,33,24,2,26,1,8,8,2
1,9,35,913,20,23,24,2,26,1,5,5,2
1,63,107,841,20,23,24,2,26,1,5,5,2
1,144,80,1501,4,23,24,2,26,1,5,5,2
1,86,34,52,20,23,24,2,26,1,5,5,2
1,63,107,544,1,23,14,2,17,1,5,5,2
1,86,34,486,20,23,14,2,26,1,5,5,2
1,87,139,950,8,23,14,2,17,1,5,5,2
1,63,107,582,1,13,36,2,17,1,5,5,2
1,63,107,730,1,13,14,2,17,1,5,5,2
1,9,35,589,20,13,14,2,17,1,5,5,2
1,86,34,204,20,13,36,2,17,6,5,5,2
1,87,139,844,8,13,40,2,17,1,19,19,2
1,86,34,319,20,47,49,2,26,1,8,8,2
1,86,34,573,20,35,36,2,17,1,5,5,2
1,63,107,837,20,13,36,2,17,1,19,19,2
1,89,98,453,2,39,24,2,19,1,8,8,2
1,63,107,544,20,39,24,2,26,1,8,8,2
1,87,139,967,8,39,40,2,19,19,19,19,2
1,59,54,84,18,39,40,2,19,1,19,19,2
1,48,23,966,71,39,40,2,19,1,19,19,2
1,13,50,272,8,39,40,2,19,19,19,19,2
1,63,107,614,1,42,40,2,19,1,19,19,2
1,9,35,913,20,39,40,2,19,1,19,19,2
1,86,34,384,20,39,40,2,19,1,19,19,2
1,59,54,912,1,39,24,2,19,1,19,19,2
1,85,80,895,2,39,24,2,19,19,8,8,2
1,86,34,319,20,35,36,2,17,1,8,8,2
1,63,107,807,20,42,40,2,17,1,5,5,2
1,86,34,763,20,39,40,2,23,1,8,8,2
1,63,107,917,20,39,40,2,23,1,8,8,2
1,87,139,950,8,39,40,2,23,1,19,19,2
1,87,139,888,8,35,36,2,17,9,5,5,2
1,63,107,730,51,35,40,2,17,1,19,19,2
1,63,107,730,1,39,49,2,27,1,19,19,2
1,89,98,133,2,39,14,2,17,1,8,8,2
1,59,54,84,18,35,24,2,18,1,19,19,2
1,140,97,1334,111,42,49,2,18,1,8,8,2
1,89,98,133,2,23,14,2,19,1,19,19,2
1,122,72,1770,3,35,24,2,18,1,19,19,2
1,67,83,1376,22,35,24,2,26,1,19,19,2
1,63,107,614,51,35,36,2,26,1,8,8,2
1,63,107,758,1,47,36,2,17,1,8,8,2
1,63,107,868,1,23,24,2,23,1,19,19,2
1,89,98,1038,2,47,49,2,26,1,8,8,2
1,63,107,614,51,39,40,2,23,9,8,8,2
1,86,34,384,20,39,40,2,23,1,8,8,2
1,63,107,758,51,39,49,2,26,1,8,8,2
1,63,107,582,20,39,40,2,23,1,5,5,2
1,63,107,951,51,39,40,2,27,1,19,19,2
1,4,67,934,100,39,40,2,27,1,19,19,2
1,87,139,888,8,35,24,2,17,6,19,19,2
1,8,58,822,2,35,24,2,18,1,19,19,2
1,63,107,544,20,23,24,2,19,1,5,5,2
1,63,107,911,51,35,24,2,23,1,19,19,2
1,86,34,504,20,39,40,2,23,1,8,8,2
1,63,107,917,20,35,36,2,18,1,5,5,2
1,63,107,917,20,23,14,2,26,6,5,5,2
1,86,34,505,20,23,14,2,17,1,5,5,2
1,86,34,285,20,35,40,2,17,1,19,19,2
1,63,107,730,1,35,40,2,17,1,19,19,2
1,28,95,404,21,35,40,2,17,1,19,19,2
1,28,95,588,21,35,40,2,17,1,19,19,2
1,87,139,954,8,35,40,2,17,1,19,19,2
1,85,80,358,2,35,40,2,17,1,19,19,2
1,63,107,1001,20,13,40,2,17,1,19,19,2
1,86,34,319,20,39,40,2,19,1,19,19,2
1,13,50,688,1,39,40,2,19,1,19,19,2
1,85,80,971,100,39,40,2,19,1,19,19,2
1,89,98,1039,2,42,24,2,19,1,8,8,2
1,63,107,730,1,39,36,2,19,1,19,19,2
1,141,140,1654,100,35,24,2,23,1,19,19,2
1,63,107,841,20,35,36,2,17,1,5,5,2
1,63,107,951,51,35,24,2,23,1,5,5,2
1,63,107,841,36,35,36,2,17,1,5,5,2
1,18,114,1278,19,13,40,2,17,1,8,8,2
1,8,58,822,2,23,14,2,19,9,8,8,2
1,59,54,121,8,39,24,2,19,1,8,8,2
1,86,34,360,20,39,40,2,19,1,19,19,2
1,85,80,1647,8,39,24,2,19,1,8,8,2
1,87,139,1685,8,39,40,2,19,1,19,19,2
1,87,139,1052,1,42,24,2,19,1,8,8,2
1,89,98,453,2,39,24,2,19,1,19,19,2
1,63,107,582,1,42,49,2,19,1,19,19,2
1,63,107,807,20,39,40,2,19,1,19,19,2
1,87,139,844,8,39,24,2,19,1,19,19,2
1,86,34,763,20,39,24,2,19,1,19,19,2
1,86,34,932,20,39,24,2,19,1,19,19,2
1,59,54,748,18,42,24,2,19,1,19,19,2
1,18,114,1752,19,13,14,2,26,1,8,8,2
1,63,107,868,1,42,24,2,19,1,19,19,2
1,63,107,841,20,39,40,2,23,1,8,8,2
1,86,34,508,20,39,40,2,23,1,8,8,2
1,86,34,508,20,39,49,2,26,1,8,8,2
1,87,139,1621,8,39,49,2,23,1,8,8,2
1,89,98,660,8,39,49,2,23,9,8,8,2
1,86,34,384,20,47,49,2,26,1,8,8,2
1,89,98,133,2,35,36,2,17,1,19,19,2
1,87,139,888,8,35,24,2,18,1,5,5,2
1,63,107,868,1,13,14,2,17,1,5,5,2
1,86,34,204,20,23,14,2,26,6,5,5,2
1,86,34,932,20,39,40,2,19,1,19,19,2
1,89,98,831,2,39,24,2,19,1,8,8,2
1,89,98,955,2,23,24,2,26,1,8,8,2
1,86,34,319,20,23,24,2,26,1,8,8,2
1,59,54,282,18,23,24,2,26,1,8,8,2
1,63,107,951,1,39,44,2,19,1,8,8,2
1,87,139,374,8,35,36,2,26,9,8,8,2
1,63,107,837,1,35,24,2,23,1,8,8,2
1,63,107,951,1,35,36,2,17,1,5,5,2
1,86,34,932,20,23,24,2,17,1,5,5,2
1,63,107,917,20,13,44,2,17,1,5,5,2
1,89,98,1038,2,42,40,2,17,1,5,5,2
1,86,34,204,20,42,44,2,17,1,5,5,2
1,9,35,589,20,47,49,2,26,9,8,8,2
1,28,95,202,21,47,36,2,17,1,5,5,2
1,63,107,911,1,23,36,2,17,1,5,5,2
1,89,98,1038,2,35,40,2,17,1,5,5,2
1,67,83,604,57,47,14,2,26,1,8,8,2
1,86,34,406,20,35,36,2,17,1,5,5,2
1,89,98,133,6,42,36,2,26,1,8,8,2
1,87,139,967,8,23,36,2,19,19,8,8,2
1,89,98,683,2,23,44,2,17,1,5,5,2
